ds,y_qty,y_revenue,temp_avg,rain_mm,is_rainy,is_weekend,is_holiday,is_pre_holiday,is_post_holiday,day_of_week,holiday_label,month,year,day,week_of_year,quarter
2024-06-18,134,70674.98,27.18372093023256,0.29767441860465116,1,0,0,0,1,1,,6,2024,18,25,2
2024-06-19,20,13839.1,27.433333333333334,0.09999999999999999,1,0,0,0,0,2,,6,2024,19,25,2
2024-06-20,86,49270.45,27.55,0.15882352941176472,1,0,0,1,0,3,,6,2024,20,25,2
2024-06-21,92,76793.19,27.13684210526316,1.0394736842105263,1,0,1,0,0,4,Poson Full Moon Poya Day,6,2024,21,25,2
2024-06-22,95,70363.37,28.0953488372093,0.1511627906976744,1,1,0,0,1,5,,6,2024,22,25,2
2024-06-23,18,10541.53,27.014285714285712,1.542857142857143,1,1,0,0,0,6,,6,2024,23,25,2
2024-06-24,13,13838.51,27.483333333333334,0.5333333333333333,1,0,0,0,0,0,,6,2024,24,26,2
2024-06-25,7,4531.29,26.1,3.0500000000000003,1,0,0,0,0,1,,6,2024,25,26,2
2024-06-26,15,19831.75,27.177777777777777,0.34444444444444444,1,0,0,0,0,2,,6,2024,26,26,2
2024-06-27,16,7868.41,27.1375,0.16249999999999998,1,0,0,0,0,3,,6,2024,27,26,2
2024-06-28,10,5978.57,28.225,0.05,1,0,0,0,0,4,,6,2024,28,26,2
2024-06-29,9,9041.689999999999,27.950000000000003,0.05,1,1,0,0,0,5,,6,2024,29,26,2
2024-06-30,9,5567.67,27.839999999999996,0.0,0,1,0,0,0,6,,6,2024,30,26,2
2024-07-01,23,14460.0,26.7,1.9363636363636365,1,0,0,0,0,0,,7,2024,1,27,3
2024-07-02,2,5801.7,27.950000000000003,0.05,1,0,0,0,0,1,,7,2024,2,27,3
2024-07-03,6,5150.74,28.133333333333336,0.2333333333333333,1,0,0,0,0,2,,7,2024,3,27,3
2024-07-04,10,8317.67,27.5,0.025,1,0,0,0,0,3,,7,2024,4,27,3
2024-07-05,12,14663.41,26.400000000000002,2.033333333333333,1,0,0,0,0,4,,7,2024,5,27,3
2024-07-06,13,11275.519999999999,27.72,0.16,1,1,0,0,0,5,,7,2024,6,27,3
2024-07-07,18,11940.689999999999,27.5125,0.32499999999999996,1,1,0,0,0,6,,7,2024,7,27,3
2024-07-08,8,14950.619999999999,27.48,0.58,1,0,0,0,0,0,,7,2024,8,28,3
2024-07-09,6,5696.23,29.1,0.1,1,0,0,0,0,1,,7,2024,9,28,3
2024-07-10,7,5831.03,27.200000000000003,0.0,0,0,0,0,0,2,,7,2024,10,28,3
2024-07-11,7,6421.660000000001,28.475,0.55,1,0,0,0,0,3,,7,2024,11,28,3
2024-07-12,8,4222.8,27.833333333333332,0.3333333333333333,1,0,0,0,0,4,,7,2024,12,28,3
2024-07-13,19,8616.27,27.22,0.22000000000000003,1,1,0,0,0,5,,7,2024,13,28,3
2024-07-14,16,15726.69,28.5,0.0625,1,1,0,0,0,6,,7,2024,14,28,3
2024-07-15,19,13045.0,27.060000000000002,0.06000000000000001,1,0,0,0,0,0,,7,2024,15,29,3
2024-07-16,13,11731.810000000001,27.74285714285714,0.07142857142857142,1,0,0,0,0,1,,7,2024,16,29,3
2024-07-17,7,7660.24,27.725,0.05,1,0,0,0,0,2,,7,2024,17,29,3
2024-07-18,5,1800.8100000000002,27.15,0.05,1,0,0,0,0,3,,7,2024,18,29,3
2024-07-19,90,46048.89,28.22105263157895,0.16578947368421051,1,0,0,1,0,4,,7,2024,19,29,3
2024-07-20,106,72201.21,28.779545454545453,0.009090909090909092,1,1,1,0,0,5,Esala Full Moon Poya Day,7,2024,20,29,3
2024-07-21,116,63650.36,28.543589743589745,0.0,0,1,0,0,1,6,,7,2024,21,29,3
2024-07-22,22,13595.789999999999,27.825,0.2625,1,0,0,0,0,0,,7,2024,22,30,3
2024-07-23,16,12492.98,27.928571428571427,0.05714285714285715,1,0,0,0,0,1,,7,2024,23,30,3
2024-07-24,13,7167.99,28.366666666666664,0.03333333333333333,1,0,0,0,0,2,,7,2024,24,30,3
2024-07-25,14,20084.55,28.37777777777778,0.05555555555555555,1,0,0,0,0,3,,7,2024,25,30,3
2024-07-26,17,10355.0,28.916666666666668,0.16666666666666666,1,0,0,0,0,4,,7,2024,26,30,3
2024-07-27,11,8802.31,28.35,0.025,1,1,0,0,0,5,,7,2024,27,30,3
2024-07-28,3,2620.48,28.9,0.0,0,1,0,0,0,6,,7,2024,28,30,3
2024-07-29,10,8609.130000000001,25.839999999999996,1.6199999999999999,1,0,0,0,0,0,,7,2024,29,31,3
2024-07-30,12,6573.139999999999,28.066666666666666,0.26666666666666666,1,0,0,0,0,1,,7,2024,30,31,3
2024-07-31,10,11312.28,28.116666666666664,0.08333333333333333,1,0,0,0,0,2,,7,2024,31,31,3
2024-08-01,5,9813.96,27.433333333333334,0.13333333333333333,1,0,0,0,0,3,,8,2024,1,31,3
2024-08-02,19,15020.74,27.275,0.2125,1,0,0,0,0,4,,8,2024,2,31,3
2024-08-03,13,7466.7699999999995,27.066666666666666,0.0,0,1,0,0,0,5,,8,2024,3,31,3
2024-08-04,17,11324.34,27.416666666666668,0.05000000000000001,1,1,0,0,0,6,,8,2024,4,31,3
2024-08-05,19,11132.3,27.78333333333333,0.05000000000000001,1,0,0,0,0,0,,8,2024,5,32,3
2024-08-06,10,10348.73,28.32,0.2,1,0,0,0,0,1,,8,2024,6,32,3
2024-08-07,18,13016.099999999999,28.042857142857144,0.042857142857142864,1,0,0,0,0,2,,8,2024,7,32,3
2024-08-08,29,15310.66,27.0,0.1111111111111111,1,0,0,0,0,3,,8,2024,8,32,3
2024-08-09,13,8413.1,27.175,0.0,0,0,0,0,0,4,,8,2024,9,32,3
2024-08-10,30,22893.77,27.59090909090909,0.17272727272727273,1,1,0,0,0,5,,8,2024,10,32,3
2024-08-11,6,1932.1499999999999,27.35,0.15,1,1,0,0,0,6,,8,2024,11,32,3
2024-08-12,13,7747.31,26.233333333333334,0.7333333333333334,1,0,0,0,0,0,,8,2024,12,33,3
2024-08-13,8,5119.65,27.275,0.07500000000000001,1,0,0,0,0,1,,8,2024,13,33,3
2024-08-14,1,1369.82,26.6,0.0,0,0,0,0,0,2,,8,2024,14,33,3
2024-08-15,3,7890.4,28.5,0.1,1,0,0,0,0,3,,8,2024,15,33,3
2024-08-16,26,24615.47,27.042857142857144,1.042857142857143,1,0,0,0,0,4,,8,2024,16,33,3
2024-08-17,4,5341.870000000001,25.75,4.0,1,1,0,0,0,5,,8,2024,17,33,3
2024-08-18,106,69529.14,27.415217391304346,0.6326086956521739,1,1,0,1,0,6,,8,2024,18,33,3
2024-08-19,96,62602.98,26.991666666666667,0.8861111111111112,1,0,1,0,0,0,Nikini Full Moon Poya Day,8,2024,19,34,3
2024-08-20,111,73289.51,26.78648648648649,0.2513513513513514,1,0,0,0,1,1,,8,2024,20,34,3
2024-08-21,16,5761.6,24.94,0.24,1,0,0,0,0,2,,8,2024,21,34,3
2024-08-22,1,2314.78,27.5,0.1,1,0,0,0,0,3,,8,2024,22,34,3
2024-08-23,20,8495.529999999999,27.660000000000004,0.06000000000000001,1,0,0,0,0,4,,8,2024,23,34,3
2024-08-24,5,8101.359999999999,27.53333333333333,0.06666666666666667,1,1,0,0,0,5,,8,2024,24,34,3
2024-08-25,10,7588.129999999999,27.85,0.09999999999999999,1,1,0,0,0,6,,8,2024,25,34,3
2024-08-26,10,6012.94,28.2,0.05,1,0,0,0,0,0,,8,2024,26,35,3
2024-08-27,8,8697.09,28.666666666666668,0.0,0,0,0,0,0,1,,8,2024,27,35,3
2024-08-28,9,6536.54,28.366666666666664,0.06666666666666667,1,0,0,0,0,2,,8,2024,28,35,3
2024-08-29,6,5746.61,28.3,0.0,0,0,0,0,0,3,,8,2024,29,35,3
2024-08-30,17,7997.62,26.32857142857143,0.8714285714285713,1,0,0,0,0,4,,8,2024,30,35,3
2024-08-31,13,4803.96,26.175,0.575,1,1,0,0,0,5,,8,2024,31,35,3
2024-09-01,6,2419.88,27.3,0.8,1,1,0,0,0,6,,9,2024,1,35,3
2024-09-02,12,13388.04,27.725,0.225,1,0,0,0,0,0,,9,2024,2,36,3
2024-09-03,10,4576.13,26.333333333333332,0.3,1,0,0,0,0,1,,9,2024,3,36,3
2024-09-04,8,2396.67,27.0,0.0,0,0,0,0,0,2,,9,2024,4,36,3
2024-09-05,4,4047.72,27.3,0.0,0,0,0,0,0,3,,9,2024,5,36,3
2024-09-06,2,857.36,29.3,0.6,1,0,0,0,0,4,,9,2024,6,36,3
2024-09-07,1,1447.26,27.5,0.0,0,1,0,0,0,5,,9,2024,7,36,3
2024-09-08,3,3179.3500000000004,27.5,0.0,0,1,0,0,0,6,,9,2024,8,36,3
2024-09-09,1,1076.34,28.5,0.1,1,0,0,0,0,0,,9,2024,9,37,3
2024-09-10,1,15424.3,28.0,0.4,1,0,0,0,0,1,,9,2024,10,37,3
2024-09-11,1,475.23,25.6,0.1,1,0,0,0,0,2,,9,2024,11,37,3
2024-09-12,5,2547.63,28.0,0.0,0,0,0,0,0,3,,9,2024,12,37,3
2024-09-13,5,6785.110000000001,28.26666666666667,0.26666666666666666,1,0,0,0,0,4,,9,2024,13,37,3
2024-09-14,1,1651.61,28.1,0.1,1,1,0,0,0,5,,9,2024,14,37,3
2024-09-15,112,58278.54,28.652380952380955,0.01904761904761905,1,1,0,1,0,6,,9,2024,15,37,3
2024-09-16,65,39975.81,28.337931034482757,0.2655172413793104,1,0,1,1,0,0,Prophet's Birthday,9,2024,16,38,3
2024-09-17,103,49522.02,28.139024390243904,0.051219512195121955,1,0,1,0,1,1,Binara Full Moon Poya Day,9,2024,17,38,3
2024-09-18,95,62783.51,28.070731707317076,0.14634146341463414,1,0,0,0,1,2,,9,2024,18,38,3
2024-09-19,4,241.65000000000003,27.9,0.1,1,0,0,0,0,3,,9,2024,19,38,3
2024-09-20,3,1029.1,26.8,0.0,0,0,0,0,0,4,,9,2024,20,38,3
2024-09-21,7,4854.44,29.166666666666668,0.16666666666666666,1,1,0,0,0,5,,9,2024,21,38,3
2024-09-22,3,3218.78,27.8,0.0,0,1,0,0,0,6,,9,2024,22,38,3
2024-09-23,2,1637.38,27.6,0.0,0,0,0,0,0,0,,9,2024,23,39,3
2024-09-24,6,3508.59,28.1,0.1,1,0,0,0,0,1,,9,2024,24,39,3
2024-09-25,2,82.16,27.3,0.0,0,0,0,0,0,2,,9,2024,25,39,3
2024-09-26,6,3856.55,28.366666666666664,0.03333333333333333,1,0,0,0,0,3,,9,2024,26,39,3
2024-09-27,4,699.49,26.5,0.0,0,0,0,0,0,4,,9,2024,27,39,3
2024-09-28,99,71858.2,28.355,0.155,1,1,0,1,0,5,,9,2024,28,39,3
2024-09-29,82,63424.71,27.88157894736842,0.7315789473684211,1,1,1,0,0,6,Special Public Holiday,9,2024,29,39,3
2024-09-30,89,52970.01,27.341379310344827,0.07931034482758621,1,0,0,0,1,0,,9,2024,30,40,3
2024-10-01,10,5906.450000000001,28.619999999999997,0.02,1,0,0,0,0,1,,10,2024,1,40,4
2024-10-02,8,7120.09,28.5,0.08,1,0,0,0,0,2,,10,2024,2,40,4
2024-10-03,7,2375.05,27.833333333333332,0.03333333333333333,1,0,0,0,0,3,,10,2024,3,40,4
2024-10-04,14,10252.7,28.74,0.0,0,0,0,0,0,4,,10,2024,4,40,4
2024-10-05,13,9561.060000000001,27.18,0.02,1,1,0,0,0,5,,10,2024,5,40,4
2024-10-06,8,7756.13,28.85,0.3,1,1,0,0,0,6,,10,2024,6,40,4
2024-10-07,23,24037.809999999998,24.97,2.94,1,0,0,0,0,0,,10,2024,7,41,4
2024-10-08,15,8360.65,27.639999999999997,0.1,1,0,0,0,0,1,,10,2024,8,41,4
2024-10-09,5,5534.51,27.666666666666668,0.16666666666666666,1,0,0,0,0,2,,10,2024,9,41,4
2024-10-10,5,4187.38,26.233333333333334,1.4333333333333333,1,0,0,0,0,3,,10,2024,10,41,4
2024-10-11,15,14384.34,25.34,3.08,1,0,0,0,0,4,,10,2024,11,41,4
2024-10-12,9,5994.73,26.439999999999998,0.2,1,1,0,0,0,5,,10,2024,12,41,4
2024-10-13,1,1204.09,24.7,0.6,1,1,0,0,0,6,,10,2024,13,41,4
2024-10-14,6,4796.650000000001,24.76666666666667,0.3333333333333333,1,0,0,0,0,0,,10,2024,14,42,4
2024-10-15,18,7052.820000000001,26.766666666666666,0.25,1,0,0,0,0,1,,10,2024,15,42,4
2024-10-16,85,61340.49,28.22285714285714,0.06285714285714286,1,0,0,1,0,2,,10,2024,16,42,4
2024-10-17,98,55912.7,28.435897435897434,0.08461538461538462,1,0,1,0,0,3,Vap Full Moon Poya Day,10,2024,17,42,4
2024-10-18,98,175289.75,28.44871794871795,0.01282051282051282,1,0,0,0,1,4,,10,2024,18,42,4
2024-10-19,10,4790.67,27.8,0.225,1,1,0,0,0,5,,10,2024,19,42,4
2024-10-20,6,5369.7300000000005,25.85,0.05,1,1,0,0,0,6,,10,2024,20,42,4
2024-10-21,12,9358.28,27.24,0.2,1,0,0,0,0,0,,10,2024,21,43,4
2024-10-22,5,2521.61,26.0,0.1,1,0,0,0,0,1,,10,2024,22,43,4
2024-10-23,32,15714.58,25.35,1.8,1,0,0,0,0,2,,10,2024,23,43,4
2024-10-24,5,3433.67,27.8,0.03333333333333333,1,0,0,0,0,3,,10,2024,24,43,4
2024-10-25,12,3770.1800000000003,26.125,0.5,1,0,0,0,0,4,,10,2024,25,43,4
2024-10-26,5,2170.5200000000004,26.85,0.05,1,1,0,0,0,5,,10,2024,26,43,4
2024-10-27,21,7875.03,26.71666666666667,0.35000000000000003,1,1,0,0,0,6,,10,2024,27,43,4
2024-10-28,9,9753.74,27.116666666666664,0.9166666666666666,1,0,0,0,0,0,,10,2024,28,44,4
2024-10-29,12,3562.58,27.3,0.025,1,0,0,0,0,1,,10,2024,29,44,4
2024-10-30,94,77190.44,28.397560975609753,0.07073170731707318,1,0,0,1,0,2,,10,2024,30,44,4
2024-10-31,74,39535.83,27.580645161290324,0.07096774193548387,1,0,1,0,0,3,Deepavali Festival Day,10,2024,31,44,4
2024-11-01,83,49451.13,26.454545454545453,0.6878787878787879,1,0,0,0,1,4,,11,2024,1,44,4
2024-11-02,4,2742.8500000000004,27.35,1.7,1,1,0,0,0,5,,11,2024,2,44,4
2024-11-03,6,3207.37,25.1,0.30000000000000004,1,1,0,0,0,6,,11,2024,3,44,4
2024-11-04,9,9698.64,26.8,1.36,1,0,0,0,0,0,,11,2024,4,45,4
2024-11-05,7,3401.65,25.76,0.96,1,0,0,0,0,1,,11,2024,5,45,4
2024-11-06,7,14662.31,28.575,0.0,0,0,0,0,0,2,,11,2024,6,45,4
2024-11-07,17,26638.84,28.166666666666668,0.08333333333333333,1,0,0,0,0,3,,11,2024,7,45,4
2024-11-08,6,3326.23,24.95,1.3,1,0,0,0,0,4,,11,2024,8,45,4
2024-11-09,12,10001.529999999999,28.98,0.04,1,1,0,0,0,5,,11,2024,9,45,4
2024-11-10,2,1157.48,26.1,0.0,0,1,0,0,0,6,,11,2024,10,45,4
2024-11-11,14,7165.509999999999,28.660000000000004,0.24000000000000005,1,0,0,0,0,0,,11,2024,11,46,4
2024-11-12,9,9881.25,27.575,0.05,1,0,0,0,0,1,,11,2024,12,46,4
2024-11-13,17,17343.97,26.5875,0.125,1,0,0,0,0,2,,11,2024,13,46,4
2024-11-14,80,46324.04,27.802857142857142,0.5085714285714286,1,0,0,1,0,3,,11,2024,14,46,4
2024-11-15,122,85495.93000000001,26.493333333333336,1.1444444444444444,1,0,1,0,0,4,Il Full Moon Poya Day,11,2024,15,46,4
2024-11-16,74,60238.909999999996,27.20294117647059,0.014705882352941176,1,1,0,0,1,5,,11,2024,16,46,4
2024-11-17,6,3151.32,29.2,0.13333333333333333,1,1,0,0,0,6,,11,2024,17,46,4
2024-11-18,18,13837.31,27.214285714285715,0.4714285714285714,1,0,0,0,0,0,,11,2024,18,47,4
2024-11-19,9,5819.099999999999,25.475,2.375,1,0,0,0,0,1,,11,2024,19,47,4
2024-11-20,2,9467.82,27.45,0.05,1,0,0,0,0,2,,11,2024,20,47,4
2024-11-21,7,4062.5,27.8,0.05,1,0,0,0,0,3,,11,2024,21,47,4
2024-11-22,11,5298.0,25.2,2.3000000000000003,1,0,0,0,0,4,,11,2024,22,47,4
2024-11-23,13,8820.759999999998,26.8,0.0,0,1,0,0,0,5,,11,2024,23,47,4
2024-11-24,6,5621.780000000001,26.066666666666666,0.7000000000000001,1,1,0,0,0,6,,11,2024,24,47,4
2024-11-25,6,329.25,24.5,0.9,1,0,0,0,0,0,,11,2024,25,48,4
2024-11-26,11,4937.17,24.9,3.54,1,0,0,0,0,1,,11,2024,26,48,4
2024-11-27,16,10939.96,25.03333333333333,0.26666666666666666,1,0,0,0,0,2,,11,2024,27,48,4
2024-11-28,5,3204.5699999999997,28.5,0.0,0,0,0,0,0,3,,11,2024,28,48,4
2024-11-29,10,5127.67,26.333333333333332,1.5999999999999999,1,0,0,0,0,4,,11,2024,29,48,4
2024-11-30,8,7180.8099999999995,27.8,0.13333333333333333,1,1,0,0,0,5,,11,2024,30,48,4
2024-12-01,7,10490.38,29.339999999999996,0.0,0,1,0,0,0,6,,12,2024,1,48,4
2024-12-02,22,11235.23,28.125,0.0,0,0,0,0,0,0,,12,2024,2,49,4
2024-12-03,12,8127.360000000001,28.28,0.0,0,0,0,0,0,1,,12,2024,3,49,4
2024-12-04,8,4794.62,26.48,0.0,0,0,0,0,0,2,,12,2024,4,49,4
2024-12-05,15,14641.39,26.685714285714287,0.34285714285714286,1,0,0,0,0,3,,12,2024,5,49,4
2024-12-06,11,9104.43,29.2,0.0,0,0,0,0,0,4,,12,2024,6,49,4
2024-12-07,12,8657.43,27.419999999999998,0.08,1,1,0,0,0,5,,12,2024,7,49,4
2024-12-08,9,3740.38,24.55,2.3249999999999997,1,1,0,0,0,6,,12,2024,8,49,4
2024-12-09,11,4556.26,27.625,0.025,1,0,0,0,0,0,,12,2024,9,50,4
2024-12-10,10,10050.14,27.21666666666667,0.0,0,0,0,0,0,1,,12,2024,10,50,4
2024-12-11,12,21225.719999999998,27.385714285714283,0.12857142857142856,1,0,0,0,0,2,,12,2024,11,50,4
2024-12-12,15,13420.1,25.633333333333336,0.13333333333333333,1,0,0,0,0,3,,12,2024,12,50,4
2024-12-13,113,68225.65,27.073913043478264,0.23260869565217393,1,0,0,1,0,4,,12,2024,13,50,4
2024-12-14,85,70473.02,26.813888888888886,0.7583333333333333,1,1,1,0,0,5,Unduvap Full Moon Poya Day,12,2024,14,50,4
2024-12-15,92,56631.020000000004,28.176923076923078,0.0,0,1,0,0,1,6,,12,2024,15,50,4
2024-12-16,18,16818.68,25.72222222222222,0.06666666666666668,1,0,0,0,0,0,,12,2024,16,51,4
2024-12-17,18,14840.05,27.042857142857144,0.27142857142857146,1,0,0,0,0,1,,12,2024,17,51,4
2024-12-18,18,20589.87,28.0125,0.1,1,0,0,0,0,2,,12,2024,18,51,4
2024-12-19,11,10276.99,27.0,0.16666666666666666,1,0,0,0,0,3,,12,2024,19,51,4
2024-12-20,11,10539.99,27.160000000000004,0.24000000000000005,1,0,0,0,0,4,,12,2024,20,51,4
2024-12-21,19,12279.89,27.433333333333334,0.38333333333333336,1,1,0,0,0,5,,12,2024,21,51,4
2024-12-22,9,6978.31,29.375,0.05,1,1,0,0,0,6,,12,2024,22,51,4
2024-12-23,35,28520.46,27.88823529411765,0.0,0,0,0,0,0,0,,12,2024,23,52,4
2024-12-24,88,52301.399999999994,27.115151515151513,0.0,0,0,0,1,0,1,,12,2024,24,52,4
2024-12-25,100,43288.44,27.4,0.0,0,0,1,0,0,2,Christmas Day,12,2024,25,52,4
2024-12-26,67,48056.590000000004,28.293333333333333,0.0033333333333333335,1,0,0,0,1,3,,12,2024,26,52,4
2024-12-27,33,30600.02,27.592857142857145,0.3,1,0,0,0,0,4,,12,2024,27,52,4
2024-12-28,6,11113.95,28.25,0.025,1,1,0,0,0,5,,12,2024,28,52,4
2024-12-29,28,15198.83,27.811111111111114,0.0,0,1,0,0,0,6,,12,2024,29,52,4
2024-12-30,27,22384.52,27.55,0.025000000000000005,1,0,0,0,0,0,,12,2024,30,1,4
2024-12-31,13,7464.780000000001,25.183333333333334,0.3,1,0,0,0,0,1,,12,2024,31,1,4
2025-01-01,10,12599.060000000001,24.75,0.39999999999999997,1,0,0,0,0,2,,1,2025,1,1,1
2025-01-02,4,4144.000000000001,26.35,0.0,0,0,0,0,0,3,,1,2025,2,1,1
2025-01-03,17,9904.99,27.72,0.0,0,0,0,0,0,4,,1,2025,3,1,1
2025-01-04,12,4831.85,27.21666666666667,0.0,0,1,0,0,0,5,,1,2025,4,1,1
2025-01-05,0,0.0,27.21666666666667,0.0,0,1,0,0,0,6,,1,2025,5,1,1
2025-01-06,15,7527.92,27.3,0.0,0,0,0,0,0,0,,1,2025,6,2,1
2025-01-07,10,10270.28,26.825,0.0,0,0,0,0,0,1,,1,2025,7,2,1
2025-01-08,14,7860.16,26.74,0.0,0,0,0,0,0,2,,1,2025,8,2,1
2025-01-09,0,0.0,26.74,0.0,0,0,0,0,0,3,,1,2025,9,2,1
2025-01-10,14,15467.900000000001,28.0,0.0,0,0,0,0,0,4,,1,2025,10,2,1
2025-01-11,4,6732.75,24.766666666666666,0.0,0,1,0,0,0,5,,1,2025,11,2,1
2025-01-12,70,52709.34,25.719354838709677,0.24516129032258063,1,1,0,1,0,6,,1,2025,12,2,1
2025-01-13,94,64325.17,28.186111111111114,0.12222222222222223,1,0,1,1,0,0,Duruthu Full Moon Poya Day,1,2025,13,3,1
2025-01-14,97,82587.96,25.721951219512192,0.7048780487804878,1,0,1,0,1,1,Tamil Thai Pongal Day,1,2025,14,3,1
2025-01-15,97,77057.99,26.669999999999998,0.0325,1,0,0,0,1,2,,1,2025,15,3,1
2025-01-16,12,9574.65,26.74,0.0,0,0,0,0,0,3,,1,2025,16,3,1
2025-01-17,2,2146.8500000000004,28.8,0.0,0,0,0,0,0,4,,1,2025,17,3,1
2025-01-18,9,5125.41,26.275,0.42500000000000004,1,1,0,0,0,5,,1,2025,18,3,1
2025-01-19,14,7263.52,23.94,1.4600000000000002,1,1,0,0,0,6,,1,2025,19,3,1
2025-01-20,13,13558.07,27.599999999999998,0.016666666666666666,1,0,0,0,0,0,,1,2025,20,4,1
2025-01-21,7,1879.6200000000001,26.25,0.25,1,0,0,0,0,1,,1,2025,21,4,1
2025-01-22,12,3414.31,26.675,0.45,1,0,0,0,0,2,,1,2025,22,4,1
2025-01-23,8,4060.74,27.0,0.25,1,0,0,0,0,3,,1,2025,23,4,1
2025-01-24,2,1984.69,30.2,0.0,0,0,0,0,0,4,,1,2025,24,4,1
2025-01-25,13,5376.64,26.860000000000003,0.0,0,1,0,0,0,5,,1,2025,25,4,1
2025-01-26,3,961.27,29.200000000000003,0.0,0,1,0,0,0,6,,1,2025,26,4,1
2025-01-27,11,7818.6900000000005,26.6,0.0,0,0,0,0,0,0,,1,2025,27,5,1
2025-01-28,32,69927.48000000001,27.17142857142857,0.0,0,0,0,0,0,1,,1,2025,28,5,1
2025-01-29,0,0.0,27.17142857142857,0.0,0,0,0,0,0,2,,1,2025,29,5,1
2025-01-30,0,0.0,27.17142857142857,0.0,0,0,0,0,0,3,,1,2025,30,5,1
2025-01-31,0,0.0,27.17142857142857,0.0,0,0,0,0,0,4,,1,2025,31,5,1
2025-02-01,8,12544.23,28.125,0.0,0,1,0,0,0,5,,2,2025,1,5,1
2025-02-02,2,574.28,29.1,0.0,0,1,0,0,0,6,,2,2025,2,5,1
2025-02-03,106,68344.59,28.592682926829266,0.0,0,0,0,1,0,0,,2,2025,3,6,1
2025-02-04,99,78265.62,28.0825,0.0,0,0,1,0,0,1,Independence Day,2,2025,4,6,1
2025-02-05,96,70188.43000000001,28.0027027027027,0.0,0,0,0,0,1,2,,2,2025,5,6,1
2025-02-06,13,11832.800000000001,28.380000000000003,0.0,0,0,0,0,0,3,,2,2025,6,6,1
2025-02-07,6,7403.49,29.6,0.0,0,0,0,0,0,4,,2,2025,7,6,1
2025-02-08,6,10473.869999999999,29.099999999999998,0.0,0,1,0,0,0,5,,2,2025,8,6,1
2025-02-09,6,7168.4,27.875,0.0,0,1,0,0,0,6,,2,2025,9,6,1
2025-02-10,8,7980.46,29.174999999999997,0.0,0,0,0,0,0,0,,2,2025,10,7,1
2025-02-11,115,67809.49,29.820930232558137,0.0,0,0,0,1,0,1,,2,2025,11,7,1
2025-02-12,61,60648.689999999995,31.15806451612903,0.08064516129032258,1,0,1,0,0,2,Nawam Full Moon Poya Day,2,2025,12,7,1
2025-02-13,110,50807.42,29.43658536585366,0.0,0,0,0,0,1,3,,2,2025,13,7,1
2025-02-14,14,32991.43,28.2,0.08333333333333333,1,0,0,0,0,4,,2,2025,14,7,1
2025-02-15,9,2267.55,30.225,0.0,0,1,0,0,0,5,,2,2025,15,7,1
2025-02-16,7,3683.8599999999997,29.55,0.0,0,1,0,0,0,6,,2,2025,16,7,1
2025-02-17,31,19385.13,30.95,0.0,0,0,0,0,0,0,,2,2025,17,8,1
2025-02-18,7,6582.53,27.15,0.0,0,0,0,0,0,1,,2,2025,18,8,1
2025-02-19,9,13605.419999999998,29.439999999999998,0.0,0,0,0,0,0,2,,2,2025,19,8,1
2025-02-20,22,12845.3,29.2,0.0,0,0,0,0,0,3,,2,2025,20,8,1
2025-02-21,5,8182.2,29.25,0.0,0,0,0,0,0,4,,2,2025,21,8,1
2025-02-22,1,525.15,29.2,0.0,0,1,0,0,0,5,,2,2025,22,8,1
2025-02-23,7,4183.69,30.725,0.0,0,1,0,0,0,6,,2,2025,23,8,1
2025-02-24,8,6509.33,31.125,0.0,0,0,0,0,0,0,,2,2025,24,9,1
2025-02-25,71,44238.26,31.17241379310345,0.08620689655172414,1,0,0,1,0,1,,2,2025,25,9,1
2025-02-26,93,59441.18,29.513636363636365,0.36363636363636365,1,0,1,0,0,2,Maha Sivarathri Day,2,2025,26,9,1
2025-02-27,65,61061.96,27.980645161290322,0.6161290322580645,1,0,0,0,1,3,,2,2025,27,9,1
2025-02-28,0,0.0,27.980645161290322,0.6161290322580645,0,0,0,0,0,4,,2,2025,28,9,1
2025-03-01,14,10707.84,24.985714285714288,2.2714285714285714,1,1,0,0,0,5,,3,2025,1,9,1
2025-03-02,19,11064.28,27.35,0.3,1,1,0,0,0,6,,3,2025,2,9,1
2025-03-03,32,5898.840000000001,29.025,0.05,1,0,0,0,0,0,,3,2025,3,10,1
2025-03-04,19,12853.18,27.96666666666667,0.0,0,0,0,0,0,1,,3,2025,4,10,1
2025-03-05,15,4088.15,28.5,0.0,0,0,0,0,0,2,,3,2025,5,10,1
2025-03-06,11,6558.280000000001,29.833333333333332,0.0,0,0,0,0,0,3,,3,2025,6,10,1
2025-03-07,5,1291.74,27.0,0.0,0,0,0,0,0,4,,3,2025,7,10,1
2025-03-08,11,3610.32,28.125,0.0,0,1,0,0,0,5,,3,2025,8,10,1
2025-03-09,3,1909.52,27.7,0.0,0,1,0,0,0,6,,3,2025,9,10,1
2025-03-10,8,9892.43,30.166666666666668,0.0,0,0,0,0,0,0,,3,2025,10,11,1
2025-03-11,6,6270.57,26.15,0.25,1,0,0,0,0,1,,3,2025,11,11,1
2025-03-12,107,62198.55,28.28205128205128,0.05641025641025642,1,0,0,1,0,2,,3,2025,12,11,1
2025-03-13,110,60855.15,28.757142857142856,0.1738095238095238,1,0,1,0,0,3,Medin Full Moon Poya Day,3,2025,13,11,1
2025-03-14,82,68663.7,27.72051282051282,0.2717948717948718,1,0,0,0,1,4,,3,2025,14,11,1
